segment,active_target_x_m,active_target_z_m,start_t_s,end_t_s,duration_s,sample_count,rms_error_m,max_error_m,mean_drone_power_ratio,mean_cable_support_fraction,max_thrust_fraction,max_allocation_residual_N,mean_contact_force_N,contact_valid_fraction,allocation_residual_active_fraction
1,-2.1,1.1,0.005,14.870000000000925,14.865000000000924,2974,0.034595555122345016,0.060294321563061234,0.12297803622252637,0.8931484228675031,0.46047659813351843,0.027725171156989453,0.5485369373981317,0.9949562878278413,0.0
2,2.1,1.1,14.875000000000925,42.510000000003295,27.63500000000237,5528,0.06393246979765357,0.10931873688681687,0.15157798120207555,0.8762591323634902,0.4575384225322761,0.03341637157419788,0.5500000000000003,1.0,0.0
3,2.1,1.52,42.5150000000033,44.505000000004316,1.990000000001018,399,0.07155695915588703,0.08152416665512585,0.2737179293004712,0.8238061659774429,0.4881241100590768,0.004246494817246376,0.5500000000000003,0.7719298245614035,0.0
4,-2.1,1.52,44.51000000000432,71.39000000000756,26.880000000003243,5377,0.06452671040876268,0.11276624966892246,0.1671532405924398,0.8674693929936221,0.4862186134448827,0.03375979138479293,0.5500000000000003,1.0,0.0
5,-2.1,1.94,71.39500000000756,73.39000000000574,1.9949999999981856,400,0.07207187440518348,0.08240236409588064,0.30603384666465805,0.795474065640728,0.5171866545539634,0.004865904329068615,0.5500000000000003,0.7675,0.0
6,2.1,1.94,73.39500000000574,99.6049999999819,26.209999999976162,5243,0.06459786551414164,0.11264420888584131,0.18679496500578624,0.8543146677324038,0.5167852857341093,0.03533856092987671,0.5500000000000003,1.0,0.0
7,2.1,2.36,99.6099999999819,101.60999999998008,1.999999999998181,401,0.0721734923348266,0.0828397536313603,0.3452611482525377,0.760285248763869,0.5489986109951196,0.005760073603396305,0.5500000000000003,0.7630922693266833,0.0
8,-2.1,2.36,101.61499999998007,127.2049999999568,25.589999999976726,5119,0.06455429541397918,0.11594467345473083,0.2116497687992064,0.8360083411344374,0.5502982513735023,0.03595236876997986,0.5500000000000003,1.0,0.0
9,-2.1,2.78,127.20999999995679,129.22499999995497,2.0149999999981816,404,0.07157795967861524,0.0826036600213427,0.39284315392303987,0.7161633679395788,0.5837787863100077,0.00708425820709323,0.5500000000000003,0.7623762376237624,0.0
10,2.1,2.78,129.22999999995497,154.50999999993198,25.279999999977008,5057,0.06405974936700942,0.11723625776620376,0.2438416158635864,0.8099732087630781,0.5874726389759684,0.03769905118994125,0.5500000000000003,1.0,0.0
11,2.1,3.2,154.51499999993197,156.55499999993012,2.0399999999981446,409,0.0700840274958888,0.08141049489476712,0.45088067925891906,0.6601699209194866,0.6217529010456121,0.008812539742024427,0.5500000000000003,0.7603911980440098,0.0
12,-2.1,3.2,156.5599999999301,181.45999999990747,24.899999999977354,4981,0.06312406971694447,0.11573676173890562,0.28708269632645717,0.7735313978151103,0.6260120316481141,0.03682572078306703,0.5500000000000003,1.0,0.0
13,-2.1,3.62,181.46499999990746,183.55499999990556,2.089999999998099,419,0.0675137909827737,0.07898547478241845,0.5216269670246219,0.5889351385263428,0.6622973995861924,0.011574026074963101,0.5500000000000003,0.7589498806682577,0.0
14,2.1,3.62,183.55999999990556,208.51999999988286,24.9599999999773,4993,0.06234543366287571,0.11542479757922108,0.34234627832819475,0.7230364713547508,0.6673213211460767,0.03948305499937124,0.5500000000000003,1.0,0.0
15,2.1,4.04,208.52499999988285,210.69999999988087,2.174999999998022,436,0.0640873837001096,0.07496784559681871,0.6071790110484839,0.4985293835855585,0.7051882611716368,0.01586931408418429,0.5500000000000003,0.7614678899082569,0.0
16,-2.1,4.04,210.70499999988087,236.48999999985742,25.78499999997655,5158,0.061973058757334575,0.12422453702336708,0.40987826771079455,0.6560059343931709,0.7094375342643768,0.042948581999343906,0.5500000000000003,0.9790616518030244,0.0
17,-2.1,4.46,236.4949999998574,238.84999999985527,2.354999999997858,472,0.06168818297968575,0.06889587336776569,0.7080126684245162,0.3860181968035718,0.7478991778636055,0.021836794401240357,0.5500000000000003,0.7711864406779662,0.0
18,2.1,4.46,238.85499999985527,265.6749999998309,26.819999999975636,5365,0.06131120428484137,0.13190623233254922,0.49600643271634787,0.5664599267020664,0.7470565298998114,0.042113644183955655,0.5500000000000003,0.9692451071761417,0.0
19,2.1,4.88,265.6799999998309,268.3449999998285,2.664999999997576,534,0.06108341473968658,0.07313774745457255,0.8183316209749536,0.2547855837063857,0.7854110431691085,0.030762213612695516,0.5500000000000003,0.799625468164794,0.0
20,-2.1,4.88,268.34999999982847,295.3699999998039,27.019999999975425,5405,0.060070641516828276,0.12900088311270655,0.6150103605225155,0.4412837810788139,0.7696287968128596,0.055908343372378835,0.5500000000000003,0.9755781683626272,0.016096207215541166
21,-2.1,5.25,295.3749999998039,297.93999999980156,2.564999999997667,514,0.05882231067134686,0.0786037548453652,0.9108896657900495,0.13456838747626834,0.8154737028219418,0.03603291375746686,0.5500000000000003,0.8093385214007782,0.0
22,2.1,5.25,297.94499999980155,328.1499999997741,30.20499999997253,6042,0.08229502021759678,0.14585808164622513,0.7476212614275426,0.29676184697474445,0.777533219950858,0.08468330728677045,0.5500000000000003,0.7765640516385303,0.02466070837471036
23,0.0,2.0,328.1549999997741,357.5799999997473,29.424999999973238,5886,0.06286572314660585,0.10311048680426746,0.32413009446062396,0.6868028448091555,0.7798536738201163,0.029411433643369955,0.5500000000000003,0.9923547400611621,0.0
