x,z,cable_angle_deg,cable_length_m,vertical_efficiency,hold_attitude_deg,cable_tension_n,left_thrust_n,right_thrust_n,cable_support_fraction,drone_power_ratio,residual_fraction,max_thrust_fraction,static_cost,feasible,pred_static_cost,pred_drone_power_ratio,pred_residual_fraction,pred_hold_attitude_rad
0.6305454545454543,0.26599999999999996,10.389022934239739,3.6856380617950886,0.9836060376921753,-17.3987357086356,1.54148706,0.3384884483918735,0.0,0.8831897359780749,0.09134856882626867,0.006775021728775801,0.23002952659998196,0.11167363401259607,1,0.10882964969365805,0.08855516667130825,0.006758161007345359,-0.29302445079429695
0.7093636363636362,0.26599999999999996,11.616892856354363,3.70166845752595,0.9795159220212148,-18.42396038641795,1.48482633,0.38229483782719376,0.038268468380829146,0.8471886015269122,0.11311622685322137,0.0016035767990130487,0.2597994140857586,0.11792695725026052,1,0.12252886518888584,0.10319242189627253,0.006445481097456823,-0.3227192051440362
0.7881818181818181,0.26599999999999996,12.833111607426106,3.7194060664298445,0.9750211571420571,-19.440797116778192,1.49149198,0.4068349415900243,0.03138735888702844,0.8470867838693448,0.1229480323635147,0.006200132604996337,0.2764763449473492,0.14154843017850371,1,0.13715134690321218,0.11882164071433188,0.006109902062900491,-0.35033595440252263
0.867,0.26599999999999996,14.036715036058798,3.738822876891186,0.9701405039432495,-20.448473420828194,1.43521803,0.4463568915560421,0.07484693073584929,0.8110459547940223,0.14782608104915596,0.0012417712937331966,0.30333461879445606,0.15155139493035555,1,0.15248031961776842,0.13521045130758758,0.005756622770026171,-0.37579244271901624
0.9458181818181819,0.26599999999999996,15.226808865074249,3.759889012131201,0.9648937097458377,-21.44626197448366,1.44279574,0.46971104457400975,0.07000972440476835,0.8109186159744232,0.1579174426635614,0.002439359640367226,0.31920560283656796,0.16523552158466306,1,0.16828273765697066,0.15210838489265033,0.005391450921432936,-0.3990449833313785
1.0246363636363633,0.26599999999999996,16.402570866637987,3.7825729398803585,0.9593013048884936,-22.433482837269956,1.45096385,0.49328892601214336,0.06594543266278216,0.8107828831519048,0.16856349817853583,0.006035713315148611,0.3352286279389353,0.18667063812398166,1,0.18431111070408335,0.16924866382665726,0.005020815625826416,-0.4200905688199663
1.1034545454545452,0.26599999999999996,17.563252179305465,3.806841683313765,0.9533844028464193,-23.409505073792655,1.45971024,0.5170647283879235,0.06264327679188483,0.8106392750786098,0.179738673300617,0.009546292273923692,0.35138615588713795,0.20837755012238807,1,0.20030542583229405,0.18635007532355807,0.004651783502958792,-0.4389686116228235
1.1822727272727271,0.26599999999999996,18.708177814325193,3.8326610305946924,0.9471645070745949,-24.37374791111231,1.40383079,0.548640431198382,0.11077951857122885,0.77452086688597,0.20560586041751014,0.0018048398134520784,0.3728443297304669,0.21102037985786637,1,0.2159951462240608,0.2031189110149496,0.0042920784031072745,-0.4557623089813956
1.261090909090909,0.26599999999999996,19.83674640710643,3.8599957404617435,0.9406633273256678,-25.32568141483462,1.41322588,0.5709492127943887,0.10913941867790322,0.7743525606777603,0.2168408755850647,0.0008581604967768644,0.3880049016611544,0.2194153570753953,1,0.23110126664269526,0.219250952587549,0.003950104685144021,-0.47059963201763866
1.339909090909091,0.26599999999999996,21.111144159715657,3.9028666532855696,0.9328834969788259,-35.264826667902526,1.62333704,0.6195228506981884,0.0,0.8821228103395696,0.22618925177384744,0.0025256924967152197,0.4210145094788912,0.2337663292639931,1,0.24533840559684705,0.23443348400395791,0.0036349738644146506,-0.48365394390300764
1.4187272727272724,0.26599999999999996,22.196905914631326,3.933503739717571,0.9258909876094541,-36.190755548171616,1.63532408,0.6467869731717639,0.000277577153475437,0.8819757259313946,0.24128577952956984,0.0042851788853468555,0.43954262532909544,0.2541413161856104,1,0.25841691430252656,0.2483473113495318,0.003356534317802695,-0.4951442569685218
1.4975454545454543,0.26599999999999996,23.119376750775523,3.9507283196870913,0.9196887609799506,-28.10309005819571,1.44444252,0.6385173585324463,0.10820466519833463,0.7738095538229546,0.2531812918251549,0.00841142479627008,0.43392277168361965,0.2784155662139652,1,0.27004498299354474,0.2606687721224139,0.0031254036238638205,-0.5053351430400133
1.5763636363636362,0.26599999999999996,24.177930875138088,3.983758275320554,0.9122779422059609,-29.001501362657763,1.4558153,0.6611907725502132,0.10916817328083518,0.7736176997908569,0.26611965398984244,0.010786188063685689,0.449331140027328,0.2984782181808995,1,0.2799307258478496,0.27107171677339537,0.0029530030249865225,-0.5145363151958939
1.655181818181818,0.26599999999999996,25.218172875281798,4.018118608984008,0.9046919597660876,-29.88570845896157,1.39926737,0.6807478486060266,0.16181673280517794,0.73738514006235,0.29072861899814156,0.005519317130563811,0.4626217115909117,0.307286570389833,1,0.28778422676763515,0.2792294464811329,0.002851593429007565,-0.5231019024899455
1.734,0.26599999999999996,26.23990474042906,4.053771757635174,0.8969506568956768,-30.75547659483931,1.41093645,0.7016983471545712,0.16389694647123934,0.737172200766305,0.3034319919456727,0.00387227935776981,0.4768592233466335,0.31504883001898215,1,0.29331952945063655,0.2848165924877666,0.002834312321130711,-0.5314294419255541
-1.734,0.3448181818181818,-26.74760227665328,3.983935570117311,0.8929977784239138,31.176047916360016,1.41697297,0.16507768480205082,0.7122515901571361,0.7370634712664832,0.3099391509143309,0.002975305079468366,0.4840309820979518,0.31886506615273597,1,0.3047028807792813,0.29308589286766473,0.0038723293040012485,0.5438664562245448
-1.655181818181818,0.3448181818181818,-25.712295818037642,3.9476272729173063,0.9009839362460029,30.2940561040753,1.40483175,0.1626836180792462,0.6908182218054768,0.7372831454075204,0.2967740775664246,0.004633327217446313,0.4694653223278809,0.31067405921876357,1,0.29808093469805996,0.2868956356503718,0.0037284330160320678,0.5396462829234565
-1.5763636363636364,0.3448181818181818,-24.657536215109943,3.9126226246672777,0.9088176230058106,29.396876962540414,1.39312963,0.1608570825986965,0.6694120700764845,0.7374986217419918,0.2839799739056874,0.006347626610213268,0.4549181583938053,0.3030228537363272,1,0.28923041102012803,0.27819786015685466,0.003677516954560478,0.5341906781030854
