segment,active_target_x_m,active_target_z_m,start_t_s,end_t_s,duration_s,sample_count,rms_error_m,max_error_m,mean_drone_power_ratio,mean_cable_support_fraction,max_thrust_fraction,max_allocation_residual_N,mean_contact_force_N,contact_valid_fraction,allocation_residual_active_fraction
1,-2.1,1.1,0.005,16.40500000000102,16.40000000000102,3281,0.04430356739531577,0.057894284269335995,0.13913067685383218,0.8732748468695276,0.6461891435281154,0.36434047542377684,0.55,1.0,0.024687595245352027
2,2.1,1.1,16.41000000000102,46.19000000000518,29.780000000004158,5957,0.04603410452177591,0.06492894442374882,0.1348993658485588,0.8698545402666145,0.6768683108643585,0.4228304040943165,0.1706047240291242,0.309048178613396,0.08343125734430082
3,2.1,1.52,46.19500000000518,49.115000000006674,2.920000000001494,585,0.06382107280055208,0.06852381461884052,0.2757128970530544,0.8084496325361715,0.7142128097095163,0.2175387474080277,0.5500000000000003,1.0,0.006837606837606838
4,-2.1,1.52,49.12000000000668,77.16500000000231,28.044999999995632,5610,0.047894512763033484,0.06637425989609398,0.14907025818894534,0.8637455423763951,0.7137346786390013,0.42703154645827684,0.5500000000000003,1.0,0.05614973262032086
5,-2.1,1.94,77.1700000000023,80.01499999999972,2.8449999999974125,570,0.06111450629219644,0.06713715897783955,0.30800245127081005,0.781921045382965,0.6080202118878211,0.1581613079893054,0.5500000000000003,1.0,0.005263157894736842
6,2.1,1.94,80.01999999999971,108.03499999997423,28.01499999997452,5604,0.04971555056938262,0.06986666421938896,0.16632293505443813,0.8493824916401763,0.7350695850689123,0.40838367409797954,0.5500000000000003,1.0,0.10314061384725197
7,2.1,2.36,108.03999999997423,110.95999999997157,2.9199999999973443,585,0.06321288403400917,0.06723033840761285,0.34859945284429084,0.7432880099476366,0.7659551615104163,0.15245061731956325,0.5500000000000003,1.0,0.006837606837606838
8,-2.1,2.36,110.96499999997157,136.03499999994878,25.069999999977213,5015,0.05026253534053412,0.07208674334312734,0.18495425222938622,0.8427291120355168,0.7293969885728327,0.4201019848776521,0.5500000000000003,1.0,0.04546360917248255
9,-2.1,2.78,136.03999999994878,138.80499999994626,2.7649999999974852,554,0.05963052898852917,0.06484624562397708,0.3961616529630034,0.7119470448488326,0.6210928835547365,0.02571343323277233,0.5500000000000003,1.0,0.0
10,2.1,2.78,138.80999999994626,163.7199999999236,24.909999999977344,4983,0.05179727058460673,0.07349146328318061,0.215239170230565,0.8166665942948161,0.7908135127301177,0.4071358986452369,0.5500000000000003,1.0,0.05277945013044351
11,2.1,3.1999999999999997,163.7249999999236,166.54499999992103,2.8199999999974352,565,0.05759646813214758,0.06159029327119984,0.45458819793245825,0.6550935229511358,0.8014744977454633,0.035108543313139264,0.5500000000000003,1.0,0.0
12,-2.1,3.1999999999999997,166.54999999992103,190.8649999998989,24.314999999977886,4864,0.05171839630943428,0.07332160817544765,0.24428937095758074,0.7936315202004657,0.7965413105364071,0.41806519325222385,0.5500000000000003,1.0,0.0703125
13,-2.1,3.6199999999999997,190.8699999998989,193.7299999998963,2.859999999997399,573,0.05402719998061527,0.0581618299973925,0.5256274894096461,0.5867434938803202,0.6714096099659205,0.01464254568408097,0.5500000000000003,1.0,0.0
14,2.1,3.6199999999999997,193.7349999998963,217.6949999998745,23.95999999997821,4793,0.05229360726819844,0.07306912892599172,0.29584456568717943,0.7490023314996873,0.8337906269090037,0.3875243429304116,0.5500000000000003,1.0,0.05278531191320676
15,2.1,4.04,217.6999999998745,220.69499999987178,2.994999999997276,600,0.04805503724033135,0.05190936583860233,0.6108847719065694,0.4969145817726901,0.908907827885093,0.014285332490462977,0.5500000000000003,1.0,0.0
16,-2.1,4.04,220.69999999987178,245.33499999984937,24.634999999977595,4928,0.05123155339834332,0.07073921876927472,0.35671384866447725,0.6905716831763319,0.9010108602738445,0.40038849799703097,0.5500000000000003,1.0,0.08482142857142858
17,-2.1,4.46,245.33999999984937,248.55999999984644,3.2199999999970714,645,0.043538712163395527,0.04939868301416651,0.7080272722848742,0.38585139254055945,0.900819428167602,0.023892890403109827,0.5500000000000003,1.0,0.0
18,2.1,4.46,248.56499999984644,273.21999999982404,24.654999999977605,4932,0.049527057730920476,0.06848833695808342,0.4394703980092723,0.6099297079367717,0.9182611295822861,0.32505596769320727,0.5500000000000003,1.0,0.062246553122465534
19,2.1,4.88,273.22499999982404,276.60999999982096,3.3849999999969214,678,0.04099533535347327,0.048273620115749635,0.8146980449111624,0.2575856572367002,0.9716876355890316,0.024370721869902415,0.5500000000000003,1.0,0.0
20,-2.1,4.88,276.61499999982095,300.8699999997989,24.25499999997794,4852,0.047110611461714365,0.06589044555344199,0.5659162809419919,0.4852365928175011,0.9643585121103307,0.3751807153306421,0.5500000000000003,1.0,0.06141797197032152
21,-2.1,5.25,300.8749999997989,304.1699999997959,3.294999999997003,660,0.03742047015601571,0.04788018209684754,0.9048851089569492,0.13990051500173512,0.8413676109873873,0.024507519521316575,0.5500000000000003,1.0,0.0
22,2.1,5.25,304.1749999997959,345.54999999975826,41.37499999996237,8276,0.6532215917166326,0.8065494655135753,0.6451576459227771,0.426958410468443,0.9527960029710799,0.4531447015768763,0.42217673780606196,0.08820686321894636,0.23260028999516674
23,0.0,2.0,345.55499999975825,429.99999999968145,84.4449999999232,16890,0.7847304719128155,0.8151702343948916,0.4578068795623527,0.557390441386596,0.9227353442814693,0.38772142318798775,0.5500000000000003,0.0,0.7873297809354648
