segment,active_target_x_m,active_target_z_m,start_t_s,end_t_s,duration_s,sample_count,rms_error_m,max_error_m,mean_drone_power_ratio,mean_cable_support_fraction,max_thrust_fraction,max_allocation_residual_N,mean_contact_force_N,contact_valid_fraction,allocation_residual_active_fraction
1,-2.1,1.1,0.005,14.575000000000879,14.570000000000878,2915,0.04489644331139298,0.05876963779065763,0.14347908087412012,0.875717847852518,0.47204830649886276,0.032374655939670614,0.55,1.0,0.0
2,2.1,1.1,14.58000000000088,38.91000000000145,24.330000000000574,4867,0.04820018773582444,0.06576543852534071,0.13892117300309603,0.8774113598243776,0.4649861634273605,0.03325088794072106,0.18903684837507556,0.3423053215533183,0.0
3,2.1,1.52,38.915000000001456,41.690000000002875,2.7750000000014197,556,0.060878131193625735,0.06514973395457563,0.275470987351719,0.8211550681038514,0.4816987785069011,0.008976386386391286,0.5500000000000003,1.0,0.0
4,-2.1,1.52,41.69500000000288,65.21500000001318,23.5200000000103,4705,0.050434343520289915,0.06725606999791897,0.15151674025842676,0.8717106983794941,0.49450297269440247,0.03427982482491427,0.5500000000000003,1.0,0.0
5,-2.1,1.94,65.22000000001317,67.97500000001067,2.7549999999974943,552,0.06017181550694187,0.06496021395073728,0.3083962853476065,0.793011918869033,0.5114113612542921,0.00793631719140419,0.5500000000000003,1.0,0.0
6,2.1,1.94,67.98000000001066,90.71499999998998,22.734999999979323,4548,0.05204043584564061,0.06987140319627572,0.16833027438595513,0.861745011872552,0.5244129263133755,0.034818643386295624,0.5500000000000003,1.0,0.0
7,2.1,2.36,90.71999999998998,93.45999999998749,2.739999999997508,549,0.06082841100748205,0.0648748325963091,0.3480969749211483,0.7596094004588915,0.5440431743470946,0.007713207608438063,0.5500000000000003,1.0,0.0
8,-2.1,2.36,93.46499999998748,115.6599999999673,22.194999999979814,4440,0.05338783727555651,0.07241464687207766,0.18941546776617027,0.8476376272277618,0.5603075058177597,0.03593649893272881,0.5500000000000003,1.0,0.0
9,-2.1,2.78,115.66499999996729,118.42999999996478,2.7649999999974852,554,0.05875808280389972,0.06327627752106543,0.3963346516605526,0.7133942492039167,0.5797581422040036,0.00930033559169836,0.5500000000000003,1.0,0.0
10,2.1,2.78,118.43499999996477,140.43999999994477,22.00499999998,4402,0.054188811262486876,0.07352124539781263,0.21560399500699146,0.8271844313768376,0.5970905023800624,0.03933550592987249,0.5500000000000003,1.0,0.0
11,2.1,3.1999999999999997,140.44499999994477,143.23499999994223,2.7899999999974625,559,0.05745077591456028,0.06154741102718908,0.454805102236519,0.6589823662840278,0.6180588279009793,0.009856412919040273,0.5500000000000003,1.0,0.0
12,-2.1,3.1999999999999997,143.23999999994223,164.83999999992258,21.599999999980355,4321,0.054619756665418864,0.07348033457413128,0.2528870974930393,0.7971041400244584,0.6378225236418625,0.03702185889170187,0.5500000000000003,1.0,0.0
13,-2.1,3.6199999999999997,164.84499999992258,167.69999999991998,2.8549999999974034,572,0.054316601421695906,0.05846615742564521,0.52552514571,0.5873593426965354,0.6581168041078613,0.011100296429259448,0.5500000000000003,1.0,0.0
14,2.1,3.6199999999999997,167.70499999991998,189.25499999990038,21.5499999999804,4311,0.05436169511995168,0.07277017373311048,0.3038072177273217,0.7533225586634655,0.6811712379338194,0.03557301788404207,0.5500000000000003,1.0,0.0
15,2.1,4.04,189.25999999990037,192.23999999989766,2.9799999999972897,597,0.04898393230191159,0.05286120755204302,0.6102863168159043,0.49549147368495144,0.6988762831317676,0.012252757387751756,0.5500000000000003,1.0,0.0
16,-2.1,4.04,192.24499999989766,214.48499999987743,22.239999999979773,4449,0.052853280889326865,0.07163277306116667,0.3686071647533817,0.6920495296972998,0.7249954163631278,0.041128289393317544,0.5500000000000003,1.0,0.0
17,-2.1,4.46,214.48999999987743,217.6999999998745,3.2099999999970805,643,0.044262335937019344,0.04965963063970476,0.7078599156489565,0.3854769293749245,0.7439007197384216,0.015323950745139267,0.5500000000000003,1.0,0.0
18,2.1,4.46,217.7049999998745,241.2449999998531,23.53999999997859,4709,0.05058112235270392,0.07195777870462232,0.44741017177899367,0.6108117101707085,0.7524944556479032,0.050237439847390764,0.5500000000000003,1.0,0.0014865151836908049
19,2.1,4.88,241.2499999998531,244.62999999985,3.379999999996926,677,0.040917939297341784,0.04825377382290354,0.8141905255728629,0.2579742943261621,0.7727220746646384,0.01930890467103176,0.5500000000000003,1.0,0.0
20,-2.1,4.88,244.63499999985,267.81999999982895,23.184999999978942,4638,0.04841703690914168,0.06912522628190505,0.5752234645083275,0.48183966751490925,0.7694642979821863,0.06209760217285106,0.5500000000000003,1.0,0.020482966796032773
21,-2.1,5.25,267.82499999982895,271.12499999982595,3.2999999999969987,661,0.03724839955867484,0.047947402838813234,0.9052887070455646,0.13929993982054675,0.7927303431772543,0.021768877954454563,0.5500000000000003,1.0,0.0
22,2.1,5.25,271.12999999982594,307.1199999997932,35.98999999996727,7199,0.16852272252739933,0.2779630182785305,0.7868142082065241,0.2695841702991691,0.8148949320765119,0.08328642481207844,0.1361139994558946,0.10501458535907765,0.023058758160855675
23,0.0,2.0,307.1249999997932,335.64999999976726,28.524999999974057,5706,0.046568946555682215,0.12580519025778253,0.33290437701212394,0.678878138663201,0.7675516153405926,0.04880743237520542,0.5500000000000003,0.9917630564318262,0.0
