segment,active_target_x_m,active_target_z_m,start_t_s,end_t_s,duration_s,sample_count,rms_error_m,max_error_m,mean_drone_power_ratio,mean_cable_support_fraction,max_thrust_fraction,max_allocation_residual_N,mean_contact_force_N,contact_valid_fraction,allocation_residual_active_fraction
1,-2.1,1.1,0.005,21.12500000000008,21.120000000000083,4225,0.04810170727040092,0.06615256396777063,0.16474722981395057,0.8731110738133412,0.45998234620557943,0.03190754578862228,0.5489701424430873,0.9964497041420118,0.0
2,2.1,1.1,21.13000000000008,46.320000000005244,25.190000000005163,5039,0.04659993019097254,0.06617016095265568,0.1487031092299181,0.8770976888898773,0.4562009933903702,0.03330127254164764,0.5500000000000003,1.0,0.0
3,2.1,1.52,46.32500000000525,48.34500000000628,2.0200000000010334,405,0.07005408168023719,0.08026844911818107,0.27440379853367347,0.8232026652943067,0.49555860482432673,0.010171180184026322,0.5500000000000003,1.0,0.0
4,-2.1,1.52,48.35000000000628,72.92500000000616,24.574999999999882,4916,0.04740030123369634,0.06531612101077956,0.1628085974398058,0.8676790763443465,0.4858168878373446,0.0382942529802599,0.5500000000000003,1.0,0.0
5,-2.1,1.94,72.93000000000616,74.95000000000432,2.019999999998163,405,0.07056585040985726,0.08126681062873756,0.3068469635994737,0.7947733521627312,0.5245768450518772,0.00985821051088342,0.5500000000000003,1.0,0.0
6,2.1,1.94,74.95500000000432,103.80999999997807,28.854999999973757,5772,0.04767323074458489,0.06541639554745526,0.16680719676453226,0.8545267971654622,0.5166077750640901,0.1588755438979804,0.5500000000000003,1.0,0.1858974358974359
7,2.1,2.36,103.81499999997807,105.84499999997622,2.0299999999981537,407,0.0706326796580491,0.08190363276025578,0.3460510036026739,0.7597223332355607,0.5564750986661923,0.009396358044727037,0.5500000000000003,1.0,0.0
8,-2.1,2.36,105.84999999997622,134.0399999999506,28.189999999974376,5639,0.04802218001835603,0.0663120542140491,0.18881636693880474,0.837649875089226,0.5504180432687821,0.13834528861414827,0.5500000000000003,1.0,0.17183897854229474
9,-2.1,2.78,134.0449999999506,136.07499999994874,2.0299999999981537,407,0.07005729043476858,0.08188965093938474,0.39373434243982647,0.7156932175342318,0.5918117915395641,0.008898338357803168,0.5500000000000003,1.0,0.0
10,2.1,2.78,136.07999999994874,162.01999999992515,25.939999999976408,5189,0.04907785738427322,0.06662664005979949,0.22115482336648898,0.8150507396577147,0.5868325963812929,0.13963023985052217,0.5500000000000003,1.0,0.156484871844286
11,2.1,3.2,162.02499999992514,164.0599999999233,2.034999999998149,408,0.06859608016589966,0.0810513384606302,0.4515775429596104,0.6603443466718925,0.6308174239210803,0.009431263799231612,0.5500000000000003,1.0,0.0
12,-2.1,3.2,164.0649999999233,188.6749999999009,24.609999999977617,4923,0.04939774085124242,0.0666094838455074,0.26677011133234046,0.7822150909244618,0.6261425413848585,0.0715820304279005,0.5500000000000003,1.0,0.03412553321145643
13,-2.1,3.62,188.6799999999009,190.73999999989903,2.0599999999981264,413,0.06579448318331979,0.07902984405007517,0.5218206157379202,0.5897755144773451,0.6728700296736412,0.01167293238079416,0.5500000000000003,1.0,0.0
14,2.1,3.62,190.74499999989902,213.69499999987815,22.949999999979127,4591,0.049347328937794754,0.06631862947957064,0.32939926389700175,0.7315599377862619,0.6655150248395246,0.044097636074921315,0.5500000000000003,1.0,0.0
15,2.1,4.04,213.69999999987814,215.8249999998762,2.1249999999980673,426,0.06142544385552543,0.07543241050655541,0.6062709889446543,0.5006004104292949,0.7160785589195302,0.014374864177995775,0.5500000000000003,1.0,0.0
16,-2.1,4.04,215.8299999998762,239.7099999998545,23.87999999997828,4777,0.047573365314880885,0.06571507759284113,0.3921447140875019,0.6697326994713928,0.706158970729058,0.048467239734520086,0.5500000000000003,1.0,0.0
17,-2.1,4.46,239.71499999985448,241.96499999985244,2.2499999999979536,451,0.05622823460768902,0.06975109865206328,0.7051547908888129,0.3901973553083814,0.7592661432306205,0.019194543257333337,0.5500000000000003,1.0,0.0
18,2.1,4.46,241.96999999985243,267.1899999998295,25.21999999997709,5045,0.04513731043333261,0.06566994386143449,0.4707979718512401,0.5862788503539785,0.7433181678068471,0.076708903740397,0.5500000000000003,1.0,0.04598612487611497
19,2.1,4.88,267.1949999998295,269.66999999982727,2.474999999997749,496,0.05125309947745702,0.0636576297508868,0.8132930163340764,0.2619252649108886,0.7977505521987823,0.025092644513534434,0.5500000000000003,1.0,0.0
20,-2.1,4.88,269.67499999982726,294.44999999980473,24.774999999977467,4956,0.04326685845297161,0.06698877022822058,0.6022214970396244,0.45401531264327405,0.7673238642556023,0.06489056020368053,0.5500000000000003,1.0,0.017958030669895077
21,-2.1,5.25,294.4549999998047,296.82499999980257,2.3699999999978445,475,0.047317192943354645,0.056974322730425644,0.9069390316474498,0.14136578794649976,0.8289455412539967,0.028505627246325882,0.5500000000000003,1.0,0.0
22,2.1,5.25,296.82999999980257,327.2599999997749,30.429999999972324,6087,0.05970390790944133,0.1170998423260057,0.7488142001552294,0.2916234786591615,0.7775535148276657,0.10321581327023804,0.5500000000000003,1.0,0.023821258419582717
23,0.0,2.0,327.2649999997749,356.22499999974855,28.95999999997366,5793,0.03660711014202988,0.061068347896523545,0.3096148499538272,0.7003696916256548,0.7598414585624093,0.05042100146533399,0.5500000000000003,1.0,0.00017262213015708613
